,housetype,waste,trash,stagnantwater,nearstable,ventilation,cleanyard,mediumyard,kitchenoutside,sharebedkitch,numroom,floor,outerwall,roof,hhid07,housesqm,own_house,own_otherbuilding,own_land,own_livestock,own_poultry,own_tanamankeras,own_vehicles,own_hhappliance,own_fininstrument_7,own_receivables,own_jewelry,own_furniture,own_others,ricebought,ipercap,hhid14,own_fininstrument_14
9879,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,2.0,1.0,4.0,2402941,160.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,720000.0,2402941,3.0
9880,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,12.0,1.0,1.0,5.0,2402911,160.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,1600000.0,2402911,1.0
9882,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,2402931,15.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,2000000.0,2402931,1.0
9884,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,2403041,120.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2403041,3.0
9885,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,4.0,2403031,133.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,10800000.0,2403031,3.0
9886,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,9.0,3.0,1.0,4.0,2410100,144.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,800000.0,2410100,1.0
9887,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,9.0,1.0,1.0,4.0,2410111,378.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4500000.0,2410111,1.0
9888,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,2410200,40.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,0.0,2410200,3.0
9889,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,1.0,4.0,2410300,60.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,3125000.0,2410300,1.0
9890,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,10.0,1.0,1.0,4.0,2410341,72.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2333333.3333333335,2410341,3.0
9891,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,2410400,30.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.5,400000.0,2410400,3.0
9893,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,9.0,1.0,1.0,3.0,2410541,169.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,16114285.714285715,2410541,1.0
9894,6.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,7.0,1.0,1.0,4.0,2410542,72.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,7800000.0,2410542,1.0
9895,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,8.0,3.0,3.0,4.0,2410600,90.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,1500000.0,2410600,3.0
9897,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,8.0,3.0,1.0,4.0,2410700,84.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,9.0,1575000.0,2410700,3.0
9898,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,4.0,2410741,135.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,1280000.0,2410741,3.0
9899,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,4.0,2410800,45.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,4500000.0,2410800,3.0
9900,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,4.0,2410900,56.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,10.0,2190000.0,2410900,3.0
9902,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,8.0,3.0,1.0,4.0,2410931,60.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,4833333.333333333,2410931,1.0
9903,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,4.0,2411000,90.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,6000000.0,2411000,1.0
9904,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,3.0,1.0,4.0,2411031,120.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,4800000.0,2411031,1.0
9905,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,1.0,1.0,4.0,2411100,40.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,14.0,0.0,2411100,3.0
9907,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,3.0,4.0,2411200,53.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,8.0,300000.0,2411200,3.0
9909,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,8.0,3.0,1.0,4.0,2411500,84.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,7.0,900000.0,2411500,3.0
9911,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,3.0,1.0,4.0,2411600,138.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,1200000.0,2411600,3.0
9912,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,4.0,2411700,96.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,10.5,2866666.6666666665,2411700,3.0
9913,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,1.0,1.0,4.0,2411800,81.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,1300000.0,2411800,3.0
9914,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,2411841,35.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,36666666.666666664,2411841,3.0
9915,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,1.0,4.0,2411900,100.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.5,3342857.1428571427,2411900,3.0
9916,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,2412000,90.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,10.0,1000000.0,2412000,3.0
9917,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,4.0,2412041,74.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.5,2000000.0,2412041,3.0
9918,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,2412100,64.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1500000.0,2412100,1.0
9919,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,4.0,2412131,100.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,7800000.0,2412131,3.0
9920,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,9.0,3.0,1.0,4.0,2412132,90.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1000000.0,2412132,1.0
9921,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,7.0,3.0,1.0,4.0,2412200,75.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,7.0,771428.5714285715,2412200,3.0
9923,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,4.0,2412300,45.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,2400000.0,2412300,3.0
9924,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,4.0,2412400,60.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,2412400,3.0
9925,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,3.0,1.0,4.0,2412500,84.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,400000.0,2412500,1.0
9926,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,9.0,1.0,1.0,4.0,2412600,96.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,5142857.142857143,2412600,3.0
9927,6.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,2412641,9.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2412641,3.0
9928,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,4.0,2412700,60.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,7.0,0.0,2412700,3.0
9929,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,9.0,6.0,1.0,4.0,2412741,90.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,14.0,1740000.0,2412741,3.0
9930,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,7.0,3.0,1.0,4.0,2412800,45.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,840000.0,2412800,3.0
9931,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,4.0,2412900,84.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,10.0,1628571.4285714286,2412900,3.0
9932,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,8.0,3.0,1.0,4.0,2412931,84.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,750000.0,2412931,3.0
9933,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,4.0,2413000,90.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,8000000.0,2413000,1.0
9934,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,10.0,1.0,1.0,4.0,2413041,102.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,5400000.0,2413041,1.0
9935,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,4.0,2413042,45.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,300000.0,2413042,3.0
9937,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,3.0,1.0,4.0,2414100,84.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,2414100,3.0
9938,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,10.0,1.0,1.0,4.0,2414131,104.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,5000000.0,2414131,1.0
9939,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,1.0,4.0,2420100,72.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,400000.0,2420100,3.0
9940,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,4.0,2420200,96.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,3900000.0,2420200,1.0
9942,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,6.0,1.0,4.0,2420231,60.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,2420231,1.0
9945,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,2420400,110.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,300000.0,2420400,3.0
9947,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,4.0,2420500,120.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,600400.0,2420500,3.0
9948,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,3.0,4.0,2420600,36.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,7.0,0.0,2420600,3.0
9949,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,6.0,3.0,4.0,2420700,42.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,7.0,2400000.0,2420700,3.0
9950,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,2420800,110.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,1120000.0,2420800,3.0
9952,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,2420900,54.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,600000.0,2420900,3.0
9953,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,6.0,2.0,1.0,4.0,2421000,240.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1000000.0,2421000,3.0
9954,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,2421041,300.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,1333333.3333333333,2421041,3.0
9955,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,5.0,2421200,42.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,2711111.111111111,2421200,3.0
9956,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,4.0,2421211,60.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,9625000.0,2421211,3.0
9957,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,4.0,2421300,60.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.5,0.0,2421300,3.0
9958,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,6.0,6.0,1.0,4.0,2421400,114.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,380000.0,2421400,3.0
9959,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,2421500,45.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,11250000.0,2421500,3.0
9960,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,6.0,1.0,4.0,2421541,60.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1200000.0,2421541,3.0
9961,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,4.0,2421511,60.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.75,1400000.0,2421511,3.0
9962,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,1.0,4.0,2421600,30.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,360000.0,2421600,3.0
9963,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,11.0,2.0,1.0,4.0,2421800,408.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,875000.0,2421800,1.0
9965,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,9.0,2.0,1.0,4.0,2421900,154.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,6444444.444444444,2421900,3.0
9966,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,4.0,2421911,100.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,14400000.0,2421911,1.0
9967,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,4.0,2422000,142.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,6833333.333333333,2422000,3.0
9968,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,2422100,128.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,600000.0,2422100,3.0
9969,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,7.0,2.0,1.0,4.0,2422141,72.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,2422141,3.0
9970,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,2422111,196.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,2500000.0,2422111,3.0
9971,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,3.0,2.0,4.0,2422200,200.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,2422200,3.0
9972,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,8.0,2.0,1.0,4.0,2422300,300.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.5,60000.0,2422300,3.0
9974,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,7.0,2.0,1.0,4.0,2422500,150.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,4714285.714285715,2422500,3.0
9975,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,4.0,2422600,54.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.5,1080000.0,2422600,3.0
9976,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,2422641,90.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,10.5,4000000.0,2422641,1.0
9977,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,2422700,128.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,812500.0,2422700,3.0
9978,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2422741,85.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,2000000.0,2422741,3.0
9979,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,6.0,1.0,4.0,2422800,150.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,6300000.0,2422800,3.0
9980,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,1.0,1.0,4.0,2422900,108.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,5500000.0,2422900,3.0
9981,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,8.0,2.0,1.0,4.0,2423000,500.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,3750000.0,2423000,3.0
9982,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,9.0,1.0,1.0,4.0,2430100,81.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,7.0,11314285.714285715,2430100,1.0
9983,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,7.0,1.0,1.0,4.0,2430200,60.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,4004000.0,2430200,1.0
9985,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,4.0,2430400,54.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3037500.0,2430400,1.0
9990,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2430700,40.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1200000.0,2430700,3.0
9992,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,6.0,1.0,4.0,2430800,48.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,10.0,1200000.0,2430800,3.0
9993,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,1.0,4.0,2430900,96.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,10.0,1400000.0,2430900,3.0
9994,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,5.0,2431000,40.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,50.0,3000000.0,2431000,3.0
9996,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,2431200,49.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,7.0,1166666.6666666667,2431200,3.0
9997,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0,1.0,4.0,2431300,120.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,1375000.0,2431300,3.0
9998,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,4.0,2431400,54.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,11.25,666666.6666666666,2431400,3.0
9999,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,4.0,2431500,170.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,320000.0,2431500,1.0
10000,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,1.0,4.0,2431600,225.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,5833333.333333333,2431600,3.0
10001,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,4.0,2431700,54.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,4800000.0,2431700,1.0
10004,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,4.0,2431731,60.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,20750000.0,2431731,3.0
